state,year,month,Democrat,Republican,BWS
CT,2017,1,582.0,0.0,0.0
CT,2017,2,496.0,0.0,0.0
CT,2017,3,676.0,0.0,0.0
CT,2017,4,493.0,0.0,0.0
CT,2017,5,607.0,0.0,0.0
CT,2017,6,84.0,0.0,0.0
DE,2011,1,10.0,0.0,0.0
DE,2011,2,12.0,0.0,0.0
DE,2011,3,55.0,0.0,0.0
DE,2011,4,74.0,0.0,0.0
DE,2011,5,83.0,0.0,0.0
DE,2011,6,41.0,0.0,0.0
DE,2011,7,47.0,0.0,0.0
DE,2011,8,135.0,0.0,0.0
DE,2011,9,54.0,0.0,0.0
DE,2011,10,33.0,0.0,0.0
DE,2011,11,49.0,0.0,0.0
DE,2011,12,38.0,0.0,0.0
DE,2012,1,31.0,0.0,0.0
DE,2012,2,24.0,0.0,0.0
DE,2012,3,38.0,0.0,0.0
DE,2012,4,39.0,0.0,0.0
DE,2012,5,21.0,0.0,0.0
DE,2012,6,15.0,0.0,0.0
DE,2012,7,14.0,0.0,0.0
DE,2012,8,8.0,0.0,0.0
DE,2012,9,14.0,0.0,0.0
DE,2012,10,42.0,0.0,0.0
DE,2012,11,16.0,0.0,0.0
DE,2012,12,21.0,0.0,0.0
DE,2013,1,22.0,0.0,0.0
DE,2013,2,30.0,0.0,0.0
DE,2013,3,31.0,0.0,0.0
DE,2013,4,14.0,0.0,0.0
DE,2013,5,13.0,0.0,0.0
DE,2013,6,22.0,0.0,0.0
DE,2013,7,13.0,0.0,0.0
DE,2013,8,17.0,0.0,0.0
DE,2013,9,18.0,0.0,0.0
DE,2013,10,26.0,0.0,0.0
DE,2013,11,32.0,0.0,0.0
DE,2013,12,29.0,0.0,0.0
DE,2014,1,19.0,0.0,0.0
DE,2014,2,10.0,0.0,0.0
DE,2014,3,18.0,0.0,0.0
DE,2014,4,15.0,0.0,0.0
DE,2014,5,10.0,0.0,0.0
DE,2014,6,12.0,0.0,0.0
DE,2014,7,15.0,0.0,0.0
DE,2014,8,6.0,0.0,0.0
DE,2014,9,13.0,0.0,0.0
DE,2014,10,9.0,0.0,0.0
DE,2014,11,2.0,0.0,0.0
DE,2014,12,4.0,0.0,0.0
DE,2015,1,14.0,0.0,0.0
DE,2015,2,11.0,0.0,0.0
DE,2015,3,23.0,0.0,0.0
DE,2015,4,16.0,0.0,0.0
DE,2015,5,17.0,0.0,0.0
DE,2015,6,9.0,0.0,0.0
DE,2015,7,28.0,0.0,0.0
DE,2015,8,55.0,0.0,0.0
DE,2015,9,151.0,0.0,0.0
DE,2015,10,178.0,0.0,0.0
DE,2015,11,151.0,0.0,0.0
DE,2015,12,170.0,0.0,0.0
DE,2016,1,105.0,0.0,0.0
DE,2016,2,171.0,0.0,0.0
DE,2016,3,175.0,0.0,0.0
DE,2016,4,200.0,0.0,0.0
DE,2016,5,145.0,0.0,0.0
DE,2016,6,168.0,0.0,0.0
DE,2016,7,106.0,0.0,0.0
DE,2016,8,106.0,0.0,0.0
DE,2016,9,232.0,0.0,0.0
DE,2016,10,113.0,0.0,0.0
DE,2016,11,101.0,0.0,0.0
DE,2016,12,148.0,0.0,0.0
DE,2017,1,237.0,0.0,0.0
DE,2017,2,153.0,0.0,0.0
DE,2017,3,221.0,0.0,0.0
DE,2017,4,175.0,0.0,0.0
DE,2017,5,254.0,0.0,0.0
DE,2017,6,51.0,0.0,0.0
FL,2009,2,13.0,0.0,0.0
FL,2009,3,12.0,41.0,0.133
FL,2009,4,19.0,56.0,0.172
FL,2009,5,19.0,48.0,0.225
FL,2009,6,12.0,80.0,0.039
FL,2009,7,28.0,99.0,0.125
FL,2009,8,6.0,62.0,0.017
FL,2009,9,5.0,98.0,0.005
FL,2009,10,11.0,103.0,0.021
FL,2009,11,4.0,103.0,0.003
FL,2009,12,7.0,89.0,0.011
FL,2010,1,8.0,127.0,0.007
FL,2010,2,11.0,91.0,0.026
FL,2010,3,7.0,157.0,0.004
FL,2010,4,18.0,104.0,0.051
FL,2010,5,28.0,91.0,0.145
FL,2010,6,8.0,48.0,0.048
FL,2010,7,6.0,35.0,0.05
FL,2010,8,3.0,10.0,0.138
FL,2010,9,2.0,33.0,0.007
FL,2010,10,1.0,17.0,0.007
FL,2010,11,2.0,16.0,0.028
FL,2010,12,5.0,28.0,0.054
FL,2011,1,11.0,56.0,0.064
FL,2011,2,6.0,44.0,0.033
FL,2011,3,10.0,71.0,0.035
FL,2011,4,4.0,84.0,0.004
FL,2011,5,7.0,102.0,0.009
FL,2011,6,4.0,76.0,0.005
FL,2011,7,12.0,81.0,0.038
FL,2011,8,10.0,64.0,0.042
FL,2011,9,4.0,51.0,0.011
FL,2011,10,5.0,69.0,0.01
FL,2011,11,5.0,56.0,0.015
FL,2011,12,3.0,70.0,0.004
FL,2012,1,1.0,62.0,0.001
FL,2012,2,1.0,77.0,0.0
FL,2012,3,4.0,68.0,0.007
FL,2012,4,4.0,64.0,0.007
FL,2012,5,8.0,103.0,0.011
FL,2012,6,4.0,112.0,0.002
FL,2012,7,4.0,48.0,0.013
FL,2012,8,3.0,42.0,0.01
FL,2012,9,2.0,414.0,0.0
FL,2012,10,1.0,140.0,0.0
FL,2012,11,1.0,43.0,0.001
FL,2012,12,6.0,30.0,0.067
FL,2013,1,7.0,191.0,0.003
FL,2013,2,35.0,219.0,0.044
FL,2013,3,39.0,172.0,0.084
FL,2013,4,54.0,208.0,0.107
FL,2013,5,52.0,352.0,0.038
FL,2013,6,42.0,243.0,0.051
FL,2013,7,74.0,201.0,0.198
FL,2013,8,24.0,259.0,0.016
FL,2013,9,34.0,405.0,0.013
FL,2013,10,39.0,335.0,0.024
FL,2013,11,32.0,333.0,0.017
FL,2013,12,24.0,200.0,0.026
FL,2014,1,59.0,260.0,0.084
FL,2014,2,85.0,272.0,0.149
FL,2014,3,111.0,305.0,0.194
FL,2014,4,119.0,295.0,0.232
FL,2014,5,83.0,359.0,0.087
FL,2014,6,117.0,237.0,0.326
FL,2014,7,223.0,263.0,0.778
FL,2014,8,123.0,237.0,0.355
FL,2014,9,119.0,232.0,0.348
FL,2014,10,171.0,252.0,0.549
FL,2014,11,96.0,138.0,0.571
FL,2014,12,114.0,137.0,0.756
FL,2015,1,125.0,278.0,0.279
FL,2015,2,124.0,305.0,0.235
FL,2015,3,161.0,289.0,0.399
FL,2015,4,157.0,362.0,0.262
FL,2015,5,174.0,307.0,0.41
FL,2015,6,345.0,242.0,0.578
FL,2015,7,492.0,273.0,0.396
FL,2015,8,248.0,222.0,0.846
FL,2015,9,357.0,435.0,0.74
FL,2015,10,478.0,589.0,0.727
FL,2015,11,329.0,503.0,0.517
FL,2015,12,327.0,495.0,0.526
FL,2016,1,428.0,688.0,0.477
FL,2016,2,460.0,729.0,0.488
FL,2016,3,436.0,650.0,0.539
FL,2016,4,472.0,346.0,0.62
FL,2016,5,494.0,439.0,0.836
FL,2016,6,658.0,620.0,0.914
FL,2016,7,363.0,503.0,0.605
FL,2016,8,262.0,515.0,0.343
FL,2016,9,343.0,1214.0,0.124
FL,2016,10,297.0,1338.0,0.081
FL,2016,11,210.0,768.0,0.117
FL,2016,12,246.0,576.0,0.256
FL,2017,1,538.0,1112.0,0.316
FL,2017,2,545.0,1141.0,0.309
FL,2017,3,1018.0,1272.0,0.712
FL,2017,4,898.0,1111.0,0.723
FL,2017,5,700.0,1366.0,0.347
FL,2017,6,100.0,151.0,0.528
GA,2010,7,6.0,0.0,0.0
GA,2010,8,4.0,0.0,0.0
GA,2010,9,4.0,0.0,0.0
GA,2010,10,11.0,0.0,0.0
GA,2010,11,3.0,0.0,0.0
GA,2010,12,5.0,0.0,0.0
GA,2011,1,11.0,32.0,0.176
GA,2011,2,17.0,121.0,0.035
GA,2011,3,39.0,127.0,0.144
GA,2011,4,113.0,173.0,0.516
GA,2011,5,57.0,195.0,0.132
GA,2011,6,45.0,102.0,0.27
GA,2011,7,36.0,115.0,0.149
GA,2011,8,41.0,69.0,0.443
GA,2011,9,88.0,69.0,0.689
GA,2011,10,41.0,46.0,0.84
GA,2011,11,23.0,45.0,0.346
GA,2011,12,49.0,63.0,0.681
GA,2012,1,93.0,85.0,0.873
GA,2012,2,65.0,94.0,0.565
GA,2012,3,109.0,91.0,0.76
GA,2012,4,49.0,102.0,0.312
GA,2012,5,68.0,101.0,0.542
GA,2012,6,74.0,148.0,0.333
GA,2012,7,93.0,155.0,0.45
GA,2012,8,90.0,75.0,0.758
GA,2012,9,84.0,112.0,0.643
GA,2012,10,98.0,75.0,0.664
GA,2012,11,35.0,54.0,0.51
GA,2012,12,56.0,23.0,0.239
GA,2013,1,76.0,149.0,0.345
GA,2013,2,98.0,140.0,0.576
GA,2013,3,49.0,156.0,0.15
GA,2013,4,84.0,169.0,0.33
GA,2013,5,99.0,264.0,0.205
GA,2013,6,99.0,222.0,0.275
GA,2013,7,101.0,217.0,0.296
GA,2013,8,107.0,123.0,0.809
GA,2013,9,89.0,302.0,0.134
GA,2013,10,162.0,143.0,0.828
GA,2013,11,117.0,121.0,0.951
GA,2013,12,61.0,81.0,0.647
GA,2014,1,75.0,297.0,0.102
GA,2014,2,145.0,275.0,0.364
GA,2014,3,135.0,201.0,0.54
GA,2014,4,122.0,237.0,0.35
GA,2014,5,285.0,260.0,0.87
GA,2014,6,109.0,254.0,0.258
GA,2014,7,146.0,219.0,0.533
GA,2014,8,145.0,226.0,0.502
GA,2014,9,113.0,206.0,0.389
GA,2014,10,83.0,393.0,0.074
GA,2014,11,85.0,233.0,0.195
GA,2014,12,83.0,76.0,0.875
GA,2015,1,77.0,312.0,0.098
GA,2015,2,119.0,399.0,0.137
GA,2015,3,122.0,410.0,0.136
GA,2015,4,125.0,385.0,0.159
GA,2015,5,65.0,350.0,0.058
GA,2015,6,95.0,282.0,0.17
GA,2015,7,180.0,260.0,0.566
GA,2015,8,100.0,180.0,0.397
GA,2015,9,112.0,225.0,0.331
GA,2015,10,131.0,215.0,0.461
GA,2015,11,114.0,230.0,0.329
GA,2015,12,81.0,191.0,0.253
GA,2016,1,87.0,296.0,0.134
GA,2016,2,153.0,252.0,0.459
GA,2016,3,138.0,292.0,0.303
GA,2016,4,132.0,300.0,0.269
GA,2016,5,131.0,349.0,0.205
GA,2016,6,126.0,338.0,0.202
GA,2016,7,96.0,326.0,0.134
GA,2016,8,64.0,205.0,0.149
GA,2016,9,103.0,324.0,0.153
GA,2016,10,66.0,369.0,0.054
GA,2016,11,39.0,220.0,0.053
GA,2016,12,42.0,195.0,0.076
GA,2017,1,89.0,456.0,0.064
GA,2017,2,108.0,450.0,0.093
GA,2017,3,207.0,397.0,0.357
GA,2017,4,115.0,234.0,0.324
GA,2017,5,104.0,316.0,0.163
GA,2017,6,16.0,38.0,0.25
HI,2011,1,12.0,0.0,0.0
HI,2011,2,24.0,0.0,0.0
HI,2011,3,49.0,0.0,0.0
HI,2011,4,39.0,0.0,0.0
HI,2011,5,30.0,0.0,0.0
HI,2011,6,30.0,0.0,0.0
HI,2011,7,17.0,0.0,0.0
HI,2011,8,17.0,0.0,0.0
HI,2011,9,27.0,0.0,0.0
HI,2011,10,21.0,0.0,0.0
HI,2011,11,35.0,0.0,0.0
HI,2011,12,28.0,0.0,0.0
HI,2012,1,15.0,0.0,0.0
HI,2012,2,28.0,0.0,0.0
HI,2012,3,89.0,0.0,0.0
HI,2012,4,146.0,0.0,0.0
HI,2012,5,255.0,0.0,0.0
HI,2012,6,181.0,0.0,0.0
HI,2012,7,273.0,0.0,0.0
HI,2012,8,268.0,0.0,0.0
HI,2012,9,154.0,0.0,0.0
HI,2012,10,125.0,0.0,0.0
HI,2012,11,68.0,0.0,0.0
HI,2012,12,29.0,0.0,0.0
HI,2013,1,63.0,0.0,0.0
HI,2013,2,74.0,0.0,0.0
HI,2013,3,74.0,0.0,0.0
HI,2013,4,84.0,0.0,0.0
HI,2013,5,137.0,0.0,0.0
HI,2013,6,121.0,0.0,0.0
HI,2013,7,145.0,0.0,0.0
HI,2013,8,64.0,0.0,0.0
HI,2013,9,156.0,0.0,0.0
HI,2013,10,149.0,0.0,0.0
HI,2013,11,186.0,0.0,0.0
HI,2013,12,139.0,0.0,0.0
HI,2014,1,144.0,0.0,0.0
HI,2014,2,172.0,0.0,0.0
HI,2014,3,234.0,0.0,0.0
HI,2014,4,177.0,0.0,0.0
HI,2014,5,185.0,0.0,0.0
HI,2014,6,124.0,0.0,0.0
HI,2014,7,194.0,0.0,0.0
HI,2014,8,107.0,0.0,0.0
HI,2014,9,76.0,0.0,0.0
HI,2014,10,90.0,0.0,0.0
HI,2014,11,96.0,0.0,0.0
HI,2014,12,76.0,0.0,0.0
HI,2015,1,103.0,0.0,0.0
HI,2015,2,102.0,0.0,0.0
HI,2015,3,150.0,0.0,0.0
HI,2015,4,103.0,0.0,0.0
HI,2015,5,90.0,0.0,0.0
HI,2015,6,138.0,0.0,0.0
HI,2015,7,91.0,0.0,0.0
HI,2015,8,66.0,0.0,0.0
HI,2015,9,96.0,0.0,0.0
HI,2015,10,119.0,0.0,0.0
HI,2015,11,104.0,0.0,0.0
HI,2015,12,102.0,0.0,0.0
HI,2016,1,112.0,0.0,0.0
HI,2016,2,165.0,0.0,0.0
HI,2016,3,160.0,0.0,0.0
HI,2016,4,128.0,0.0,0.0
HI,2016,5,150.0,0.0,0.0
HI,2016,6,176.0,0.0,0.0
HI,2016,7,165.0,0.0,0.0
HI,2016,8,100.0,0.0,0.0
HI,2016,9,249.0,0.0,0.0
HI,2016,10,262.0,0.0,0.0
HI,2016,11,212.0,0.0,0.0
HI,2016,12,160.0,0.0,0.0
HI,2017,1,310.0,0.0,0.0
HI,2017,2,320.0,0.0,0.0
HI,2017,3,418.0,0.0,0.0
HI,2017,4,324.0,0.0,0.0
HI,2017,5,552.0,0.0,0.0
HI,2017,6,83.0,0.0,0.0
IA,2009,6,0.0,40.0,0.0
IA,2009,7,0.0,104.0,0.0
IA,2009,8,0.0,49.0,0.0
IA,2009,9,0.0,72.0,0.0
IA,2009,10,0.0,47.0,0.0
IA,2009,11,0.0,46.0,0.0
IA,2009,12,0.0,18.0,0.0
IA,2010,1,0.0,26.0,0.0
IA,2010,2,0.0,4.0,0.0
IA,2010,3,0.0,12.0,0.0
IA,2010,4,0.0,8.0,0.0
IA,2010,5,0.0,5.0,0.0
IA,2010,6,0.0,9.0,0.0
IA,2010,7,0.0,8.0,0.0
IA,2010,8,0.0,4.0,0.0
IA,2010,9,0.0,3.0,0.0
IA,2010,10,0.0,7.0,0.0
IA,2010,11,0.0,4.0,0.0
IA,2010,12,0.0,3.0,0.0
IA,2011,1,0.0,11.0,0.0
IA,2011,2,0.0,5.0,0.0
IA,2011,3,0.0,6.0,0.0
IA,2011,4,0.0,2.0,0.0
IA,2011,5,0.0,2.0,0.0
IA,2011,6,0.0,3.0,0.0
IA,2011,7,0.0,4.0,0.0
IA,2011,8,0.0,7.0,0.0
IA,2011,9,0.0,1.0,0.0
IA,2011,11,0.0,2.0,0.0
IA,2011,12,0.0,10.0,0.0
IA,2012,1,0.0,5.0,0.0
IA,2012,3,0.0,6.0,0.0
IA,2012,4,0.0,9.0,0.0
IA,2012,5,0.0,5.0,0.0
IA,2012,6,0.0,2.0,0.0
IA,2012,7,0.0,11.0,0.0
IA,2012,8,0.0,7.0,0.0
IA,2012,9,0.0,8.0,0.0
IA,2012,10,0.0,8.0,0.0
IA,2012,11,0.0,1.0,0.0
IA,2012,12,0.0,4.0,0.0
IA,2013,1,0.0,1.0,0.0
IA,2013,2,0.0,10.0,0.0
IA,2013,3,0.0,44.0,0.0
IA,2013,4,0.0,66.0,0.0
IA,2013,5,0.0,62.0,0.0
IA,2013,6,0.0,57.0,0.0
IA,2013,7,0.0,102.0,0.0
IA,2013,8,0.0,60.0,0.0
IA,2013,9,0.0,57.0,0.0
IA,2013,10,0.0,90.0,0.0
IA,2013,11,0.0,73.0,0.0
IA,2013,12,0.0,30.0,0.0
IA,2014,1,0.0,141.0,0.0
IA,2014,2,0.0,88.0,0.0
IA,2014,3,0.0,118.0,0.0
IA,2014,4,0.0,126.0,0.0
IA,2014,5,0.0,152.0,0.0
IA,2014,6,0.0,103.0,0.0
IA,2014,7,0.0,142.0,0.0
IA,2014,8,0.0,141.0,0.0
IA,2014,9,0.0,185.0,0.0
IA,2014,10,0.0,246.0,0.0
IA,2014,11,0.0,106.0,0.0
IA,2014,12,0.0,53.0,0.0
IA,2015,1,0.0,128.0,0.0
IA,2015,2,0.0,121.0,0.0
IA,2015,3,0.0,218.0,0.0
IA,2015,4,0.0,275.0,0.0
IA,2015,5,0.0,306.0,0.0
IA,2015,6,0.0,364.0,0.0
IA,2015,7,0.0,393.0,0.0
IA,2015,8,0.0,238.0,0.0
IA,2015,9,0.0,325.0,0.0
IA,2015,10,0.0,329.0,0.0
IA,2015,11,0.0,298.0,0.0
IA,2015,12,0.0,192.0,0.0
IA,2016,1,0.0,332.0,0.0
IA,2016,2,0.0,313.0,0.0
IA,2016,3,0.0,315.0,0.0
IA,2016,4,0.0,307.0,0.0
IA,2016,5,0.0,307.0,0.0
IA,2016,6,0.0,338.0,0.0
IA,2016,7,0.0,312.0,0.0
IA,2016,8,0.0,331.0,0.0
IA,2016,9,0.0,330.0,0.0
IA,2016,10,0.0,287.0,0.0
IA,2016,11,0.0,212.0,0.0
IA,2016,12,0.0,192.0,0.0
IA,2017,1,0.0,264.0,0.0
IA,2017,2,0.0,296.0,0.0
IA,2017,3,0.0,364.0,0.0
IA,2017,4,0.0,277.0,0.0
IA,2017,5,0.0,319.0,0.0
IA,2017,6,0.0,59.0,0.0
ID,2009,9,0.0,1.0,0.0
ID,2009,10,0.0,1.0,0.0
ID,2009,11,0.0,3.0,0.0
ID,2009,12,0.0,2.0,0.0
ID,2010,1,0.0,3.0,0.0
ID,2010,2,0.0,1.0,0.0
ID,2010,3,0.0,3.0,0.0
ID,2010,4,0.0,5.0,0.0
ID,2010,5,0.0,2.0,0.0
ID,2010,6,0.0,1.0,0.0
ID,2010,7,0.0,6.0,0.0
ID,2010,9,0.0,1.0,0.0
ID,2010,11,0.0,2.0,0.0
ID,2010,12,0.0,3.0,0.0
ID,2011,1,0.0,3.0,0.0
ID,2011,2,0.0,5.0,0.0
ID,2011,3,0.0,3.0,0.0
ID,2011,4,0.0,6.0,0.0
ID,2011,6,0.0,5.0,0.0
ID,2011,7,0.0,6.0,0.0
ID,2011,8,0.0,3.0,0.0
ID,2011,9,0.0,3.0,0.0
ID,2011,10,0.0,1.0,0.0
ID,2011,11,0.0,15.0,0.0
ID,2011,12,0.0,2.0,0.0
ID,2012,1,0.0,3.0,0.0
ID,2012,2,0.0,6.0,0.0
ID,2012,3,0.0,7.0,0.0
ID,2012,4,0.0,1.0,0.0
ID,2012,6,0.0,8.0,0.0
ID,2012,8,0.0,1.0,0.0
ID,2012,11,0.0,2.0,0.0
ID,2012,12,0.0,2.0,0.0
ID,2013,1,0.0,8.0,0.0
ID,2013,2,0.0,23.0,0.0
ID,2013,3,0.0,14.0,0.0
ID,2013,4,0.0,10.0,0.0
ID,2013,5,0.0,83.0,0.0
ID,2013,6,0.0,229.0,0.0
ID,2013,7,0.0,205.0,0.0
ID,2013,8,0.0,203.0,0.0
ID,2013,9,0.0,200.0,0.0
ID,2013,10,0.0,142.0,0.0
ID,2013,11,0.0,207.0,0.0
ID,2013,12,0.0,89.0,0.0
ID,2014,1,0.0,166.0,0.0
ID,2014,2,0.0,294.0,0.0
ID,2014,3,0.0,281.0,0.0
ID,2014,4,0.0,105.0,0.0
ID,2014,5,0.0,109.0,0.0
ID,2014,6,0.0,98.0,0.0
ID,2014,7,0.0,81.0,0.0
ID,2014,8,0.0,24.0,0.0
ID,2014,9,0.0,55.0,0.0
ID,2014,10,0.0,37.0,0.0
ID,2014,11,0.0,30.0,0.0
ID,2014,12,0.0,28.0,0.0
ID,2015,1,0.0,59.0,0.0
ID,2015,2,0.0,56.0,0.0
ID,2015,3,0.0,39.0,0.0
ID,2015,4,0.0,34.0,0.0
ID,2015,5,0.0,29.0,0.0
ID,2015,6,0.0,25.0,0.0
ID,2015,7,0.0,32.0,0.0
ID,2015,8,0.0,49.0,0.0
ID,2015,9,0.0,35.0,0.0
ID,2015,10,0.0,29.0,0.0
ID,2015,11,0.0,37.0,0.0
ID,2015,12,0.0,20.0,0.0
ID,2016,1,0.0,26.0,0.0
ID,2016,2,0.0,18.0,0.0
ID,2016,3,0.0,26.0,0.0
ID,2016,4,0.0,16.0,0.0
ID,2016,5,0.0,32.0,0.0
ID,2016,6,0.0,55.0,0.0
ID,2016,7,0.0,30.0,0.0
ID,2016,8,0.0,111.0,0.0
ID,2016,9,0.0,92.0,0.0
ID,2016,10,0.0,64.0,0.0
ID,2016,11,0.0,86.0,0.0
ID,2016,12,0.0,69.0,0.0
ID,2017,1,0.0,120.0,0.0
ID,2017,2,0.0,70.0,0.0
ID,2017,3,0.0,129.0,0.0
ID,2017,4,0.0,64.0,0.0
ID,2017,5,0.0,95.0,0.0
ID,2017,6,0.0,13.0,0.0
IL,2012,9,2.0,0.0,0.0
IL,2012,12,3.0,0.0,0.0
IL,2013,1,81.0,0.0,0.0
IL,2013,2,237.0,0.0,0.0
IL,2013,3,260.0,0.0,0.0
IL,2013,4,307.0,0.0,0.0
IL,2013,5,232.0,0.0,0.0
IL,2013,6,344.0,0.0,0.0
IL,2013,7,323.0,40.0,0.027
IL,2013,8,189.0,82.0,0.263
IL,2013,9,207.0,232.0,0.841
IL,2013,10,301.0,159.0,0.365
IL,2013,11,245.0,165.0,0.542
IL,2013,12,180.0,132.0,0.621
IL,2014,1,238.0,167.0,0.579
IL,2014,2,228.0,201.0,0.826
IL,2014,3,218.0,232.0,0.91
IL,2014,4,223.0,212.0,0.927
IL,2014,5,225.0,270.0,0.758
IL,2014,6,300.0,205.0,0.555
IL,2014,7,404.0,288.0,0.593
IL,2014,8,376.0,165.0,0.268
IL,2014,9,267.0,265.0,0.989
IL,2014,10,231.0,182.0,0.694
IL,2014,11,169.0,183.0,0.887
IL,2014,12,138.0,191.0,0.606
IL,2015,1,292.0,304.0,0.941
IL,2015,2,245.0,310.0,0.698
IL,2015,3,295.0,303.0,0.961
IL,2015,4,321.0,457.0,0.58
IL,2015,5,344.0,321.0,0.901
IL,2015,6,392.0,391.0,0.996
IL,2015,7,670.0,423.0,0.489
IL,2015,8,456.0,313.0,0.559
IL,2015,9,422.0,321.0,0.657
IL,2015,10,381.0,254.0,0.533
IL,2015,11,342.0,239.0,0.575
IL,2015,12,325.0,312.0,0.94
IL,2016,1,386.0,497.0,0.679
IL,2016,2,568.0,407.0,0.598
IL,2016,3,653.0,552.0,0.774
IL,2016,4,785.0,467.0,0.444
IL,2016,5,705.0,348.0,0.326
IL,2016,6,1081.0,458.0,0.252
IL,2016,7,539.0,311.0,0.422
IL,2016,8,491.0,289.0,0.436
IL,2016,9,651.0,308.0,0.304
IL,2016,10,439.0,272.0,0.474
IL,2016,11,469.0,238.0,0.342
IL,2016,12,501.0,189.0,0.207
IL,2017,1,918.0,326.0,0.186
IL,2017,2,1018.0,325.0,0.155
IL,2017,3,1557.0,496.0,0.154
IL,2017,4,1061.0,319.0,0.139
IL,2017,5,1454.0,319.0,0.079
IL,2017,6,169.0,41.0,0.095
IN,2011,1,8.0,53.0,0.04
IN,2011,2,20.0,46.0,0.264
IN,2011,3,21.0,60.0,0.181
IN,2011,4,15.0,93.0,0.045
IN,2011,5,21.0,80.0,0.109
IN,2011,6,9.0,43.0,0.072
IN,2011,7,12.0,73.0,0.046
IN,2011,8,20.0,44.0,0.284
IN,2011,9,7.0,20.0,0.181
IN,2011,10,7.0,19.0,0.198
IN,2011,11,14.0,31.0,0.281
IN,2011,12,39.0,32.0,0.74
IN,2012,1,37.0,21.0,0.411
IN,2012,2,44.0,23.0,0.359
IN,2012,3,55.0,46.0,0.762
IN,2012,4,66.0,24.0,0.194
IN,2012,5,64.0,21.0,0.162
IN,2012,6,50.0,41.0,0.739
IN,2012,7,32.0,22.0,0.56
IN,2012,8,61.0,22.0,0.191
IN,2012,9,47.0,32.0,0.552
IN,2012,10,54.0,17.0,0.151
IN,2012,11,38.0,26.0,0.556
IN,2012,12,35.0,13.0,0.201
IN,2013,1,56.0,94.0,0.445
IN,2013,2,74.0,90.0,0.742
IN,2013,3,76.0,89.0,0.787
IN,2013,4,69.0,95.0,0.611
IN,2013,5,54.0,176.0,0.144
IN,2013,6,89.0,179.0,0.33
IN,2013,7,57.0,264.0,0.077
IN,2013,8,49.0,169.0,0.13
IN,2013,9,27.0,175.0,0.041
IN,2013,10,37.0,135.0,0.118
IN,2013,11,58.0,152.0,0.211
IN,2013,12,17.0,130.0,0.03
IN,2014,1,37.0,161.0,0.086
IN,2014,2,62.0,140.0,0.272
IN,2014,3,85.0,133.0,0.498
IN,2014,4,156.0,171.0,0.87
IN,2014,5,163.0,213.0,0.663
IN,2014,6,120.0,124.0,0.952
IN,2014,7,128.0,204.0,0.484
IN,2014,8,125.0,79.0,0.489
IN,2014,9,132.0,134.0,0.978
IN,2014,10,125.0,72.0,0.421
IN,2014,11,110.0,69.0,0.484
IN,2014,12,126.0,89.0,0.585
IN,2015,1,122.0,214.0,0.414
IN,2015,2,110.0,234.0,0.301
IN,2015,3,146.0,194.0,0.646
IN,2015,4,182.0,160.0,0.823
IN,2015,5,125.0,108.0,0.801
IN,2015,6,124.0,101.0,0.731
IN,2015,7,158.0,194.0,0.731
IN,2015,8,103.0,88.0,0.787
IN,2015,9,149.0,155.0,0.942
IN,2015,10,125.0,150.0,0.758
IN,2015,11,117.0,176.0,0.531
IN,2015,12,97.0,107.0,0.862
IN,2016,1,94.0,74.0,0.694
IN,2016,2,110.0,140.0,0.691
IN,2016,3,147.0,118.0,0.715
IN,2016,4,95.0,68.0,0.597
IN,2016,5,101.0,139.0,0.612
IN,2016,6,150.0,150.0,1.0
IN,2016,7,110.0,90.0,0.736
IN,2016,8,123.0,65.0,0.365
IN,2016,9,152.0,155.0,0.971
IN,2016,10,103.0,61.0,0.441
IN,2016,11,86.0,38.0,0.271
IN,2016,12,76.0,98.0,0.677
IN,2017,1,106.0,295.0,0.19
IN,2017,2,110.0,227.0,0.316
IN,2017,3,150.0,295.0,0.343
IN,2017,4,105.0,214.0,0.323
IN,2017,5,135.0,281.0,0.312
IN,2017,6,20.0,45.0,0.274
KS,2011,9,0.0,31.0,0.0
KS,2011,10,0.0,26.0,0.0
KS,2011,11,0.0,40.0,0.0
KS,2011,12,0.0,36.0,0.0
KS,2012,1,0.0,57.0,0.0
KS,2012,2,0.0,27.0,0.0
KS,2012,3,0.0,46.0,0.0
KS,2012,4,0.0,45.0,0.0
KS,2012,5,0.0,45.0,0.0
KS,2012,6,0.0,42.0,0.0
KS,2012,7,0.0,20.0,0.0
KS,2012,8,0.0,25.0,0.0
KS,2012,9,0.0,62.0,0.0
KS,2012,10,0.0,70.0,0.0
KS,2012,11,0.0,60.0,0.0
KS,2012,12,0.0,57.0,0.0
KS,2013,1,0.0,109.0,0.0
KS,2013,2,0.0,146.0,0.0
KS,2013,3,0.0,200.0,0.0
KS,2013,4,0.0,232.0,0.0
KS,2013,5,0.0,199.0,0.0
KS,2013,6,0.0,168.0,0.0
KS,2013,7,0.0,215.0,0.0
KS,2013,8,0.0,110.0,0.0
KS,2013,9,0.0,137.0,0.0
KS,2013,10,0.0,166.0,0.0
KS,2013,11,0.0,150.0,0.0
KS,2013,12,0.0,114.0,0.0
KS,2014,1,0.0,145.0,0.0
KS,2014,2,0.0,253.0,0.0
KS,2014,3,0.0,244.0,0.0
KS,2014,4,0.0,255.0,0.0
KS,2014,5,0.0,314.0,0.0
KS,2014,6,0.0,187.0,0.0
KS,2014,7,0.0,231.0,0.0
